CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-101221,Female,0,Yes,Yes,54,Two year,No,Mailed check,79.82,4715.74,No
CUST-101222,Male,0,No,Yes,7,Month-to-month,No,Bank transfer (automatic),114.02,741.86,Yes
CUST-101223,Male,1,Yes,No,18,Month-to-month,No,Mailed check,59.46,1174.05,No
CUST-101224,Male,1,Yes,No,53,One year,Yes,Bank transfer (automatic),85.14,4756.84,No
CUST-101225,Male,0,Yes,Yes,60,Month-to-month,Yes,Mailed check,105.2,6333.14,Yes
CUST-101226,Male,1,Yes,No,8,One year,Yes,Credit card (automatic),82.82,697.39,Yes
CUST-101227,Female,0,Yes,Yes,39,Two year,Yes,Electronic check,22.65,896.64,No
CUST-101228,Female,0,Yes,No,4,Month-to-month,Yes,Bank transfer (automatic),96.78,397.48,Yes
CUST-101229,Female,0,Yes,Yes,51,One year,Yes,Electronic check,108.65,6076.33,No
CUST-101230,Female,0,No,No,19,One year,Yes,Electronic check,40.25,804.72,No
CUST-101231,Female,0,No,No,3,Month-to-month,No,Credit card (automatic),110.48,337.08,Yes
CUST-101232,Male,1,No,Yes,49,One year,Yes,Electronic check,20.58,1092.89,No
CUST-101233,Female,0,No,Yes,25,Two year,No,Credit card (automatic),58.06,1538.76,Yes
CUST-101234,Male,0,No,Yes,8,One year,Yes,Credit card (automatic),41.61,299.6,No
CUST-101235,Female,0,Yes,No,56,Two year,No,Credit card (automatic),32.58,1862.64,No
CUST-101236,Female,1,No,No,70,Month-to-month,Yes,Mailed check,117.04,7743.85,Yes
CUST-101237,Female,0,No,No,48,Month-to-month,No,Bank transfer (automatic),68.71,2997.75,Yes
CUST-101238,Female,0,No,No,32,One year,Yes,Mailed check,36.7,1178.98,No
CUST-101239,Male,0,No,No,70,One year,No,Bank transfer (automatic),71.08,4664.57,No
CUST-101240,Female,1,Yes,No,57,One year,No,Mailed check,41.54,2496.75,No
CUST-101241,Male,0,Yes,No,12,Month-to-month,Yes,Electronic check,85.35,1081.97,Yes
CUST-101242,Female,0,Yes,Yes,32,Month-to-month,No,Electronic check,95.3,2806.8,No
CUST-101243,Female,0,No,No,31,Two year,Yes,Bank transfer (automatic),95.42,3036.29,No
CUST-101244,Female,1,Yes,No,55,Two year,No,Bank transfer (automatic),98.65,5618.38,No
CUST-101245,Male,0,No,No,52,Two year,No,Electronic check,28.3,1599.28,No
CUST-101246,Male,0,No,Yes,4,Month-to-month,Yes,Credit card (automatic),68.12,296.68,Yes
CUST-101247,Female,0,Yes,No,0,One year,No,Credit card (automatic),95.12,95.12,No
CUST-101248,Female,0,No,No,65,Two year,Yes,Electronic check,42.29,2723.85,Yes
CUST-101249,Male,0,Yes,No,49,One year,No,Electronic check,41.06,1869.36,No
CUST-101250,Male,0,Yes,No,57,Two year,Yes,Credit card (automatic),118.79,6314.84,No
CUST-101251,Female,0,Yes,Yes,68,Two year,No,Mailed check,104.37,6691.29,No
CUST-101252,Female,0,Yes,Yes,0,Month-to-month,No,Bank transfer (automatic),67.36,67.36,Yes
CUST-101253,Male,0,No,No,2,Two year,Yes,Mailed check,99.51,197.07,No
CUST-101254,Female,0,Yes,Yes,3,Month-to-month,No,Bank transfer (automatic),110.41,308.79,No
CUST-101255,Male,0,No,No,8,Month-to-month,No,Bank transfer (automatic),52.91,383.3,No
CUST-101256,Female,1,No,No,31,Month-to-month,No,Mailed check,94.49,3153.48,No
CUST-101257,Female,0,No,No,25,One year,No,Credit card (automatic),77.14,2098.42,No
CUST-101258,Male,0,No,No,5,Month-to-month,Yes,Bank transfer (automatic),33.26,158.31,No
CUST-101259,Male,0,Yes,Yes,24,One year,Yes,Bank transfer (automatic),39.85,1042.23,No
CUST-101260,Female,0,No,Yes,37,Two year,No,Credit card (automatic),51.28,1862.22,No
CUST-101261,Male,0,No,Yes,1,Month-to-month,Yes,Credit card (automatic),107.19,113.51,Yes
CUST-101262,Female,1,Yes,No,22,Two year,Yes,Credit card (automatic),25.99,589.96,No
CUST-101263,Male,0,No,Yes,45,Two year,Yes,Credit card (automatic),24.71,1179.6,No
CUST-101264,Male,0,No,Yes,61,Two year,Yes,Bank transfer (automatic),31.32,1871.74,No
CUST-101265,Male,0,Yes,No,43,Two year,Yes,Mailed check,73.99,3367.53,No
CUST-101266,Male,1,No,Yes,11,One year,No,Bank transfer (automatic),84.2,1007.06,No
CUST-101267,Female,0,No,No,7,Month-to-month,No,Bank transfer (automatic),115.03,733.93,Yes
CUST-101268,Female,0,No,No,71,Two year,No,Bank transfer (automatic),57.92,3794.22,No
CUST-101269,Male,0,No,Yes,10,Month-to-month,Yes,Electronic check,113.3,1154.5,Yes
CUST-101270,Female,0,Yes,Yes,27,One year,Yes,Credit card (automatic),102.03,2979.82,Yes
CUST-101271,Female,0,Yes,Yes,6,Month-to-month,Yes,Electronic check,29.37,178.14,No
CUST-101272,Female,0,No,Yes,15,Month-to-month,Yes,Bank transfer (automatic),113.26,1685.46,No
CUST-101273,Female,0,Yes,Yes,44,One year,No,Bank transfer (automatic),74.04,3386.89,No
CUST-101274,Female,0,Yes,No,39,One year,Yes,Bank transfer (automatic),94.06,3544.72,No
CUST-101275,Female,0,No,Yes,2,Month-to-month,Yes,Mailed check,93.52,186.82,Yes
CUST-101276,Male,0,No,No,40,Month-to-month,No,Credit card (automatic),41.46,1610.94,Yes
CUST-101277,Female,1,Yes,No,50,Two year,Yes,Mailed check,111.64,5878.61,No
CUST-101278,Male,0,Yes,No,21,Month-to-month,Yes,Electronic check,88.79,1886.9,No
CUST-101279,Female,0,Yes,Yes,52,Two year,Yes,Electronic check,91.0,5111.12,No
CUST-101280,Male,0,No,Yes,72,Two year,No,Electronic check,89.02,7026.51,No
CUST-101281,Female,0,Yes,No,41,Two year,Yes,Electronic check,116.09,5213.54,No
CUST-101282,Female,1,No,Yes,47,Two year,Yes,Credit card (automatic),29.79,1386.64,No
CUST-101283,Female,0,Yes,No,12,Month-to-month,Yes,Bank transfer (automatic),43.91,489.48,Yes
CUST-101284,Male,0,No,Yes,72,Two year,No,Credit card (automatic),76.41,6001.19,No
CUST-101285,Female,0,Yes,No,62,Two year,Yes,Electronic check,78.06,5261.5,No
CUST-101286,Male,0,Yes,Yes,41,Month-to-month,Yes,Mailed check,102.34,3821.78,Yes
CUST-101287,Male,0,Yes,Yes,26,One year,Yes,Bank transfer (automatic),85.16,2109.88,No
CUST-101288,Female,0,Yes,No,69,Two year,No,Mailed check,35.94,2679.58,No
CUST-101289,Female,0,Yes,No,72,Two year,No,Bank transfer (automatic),49.37,3272.5,Yes
CUST-101290,Female,0,No,Yes,44,Two year,No,Electronic check,41.92,2017.01,No
CUST-101291,Male,0,No,No,37,One year,No,Electronic check,34.78,1390.85,Yes
CUST-101292,Male,0,No,No,57,Two year,No,Electronic check,65.74,3473.36,No
CUST-101293,Female,0,Yes,Yes,53,One year,No,Electronic check,90.25,4660.86,No
CUST-101294,Female,0,No,No,1,Month-to-month,No,Bank transfer (automatic),118.28,116.83,Yes
CUST-101295,Female,0,Yes,Yes,34,Month-to-month,Yes,Electronic check,108.97,4055.46,No
CUST-101296,Male,0,No,No,11,Month-to-month,Yes,Bank transfer (automatic),60.52,645.55,No
CUST-101297,Male,1,No,Yes,43,One year,No,Electronic check,79.77,3451.65,No
CUST-101298,Female,0,Yes,Yes,66,Two year,Yes,Credit card (automatic),35.96,2399.75,No
CUST-101299,Female,0,Yes,No,49,Two year,No,Mailed check,107.1,5450.49,Yes
CUST-101300,Male,0,Yes,Yes,28,Month-to-month,Yes,Credit card (automatic),58.86,1700.74,No
CUST-101301,Female,0,No,No,13,Two year,No,Mailed check,107.01,1280.38,No
CUST-101302,Female,0,Yes,Yes,47,Two year,No,Electronic check,93.56,4214.74,No
CUST-101303,Male,0,Yes,Yes,6,Month-to-month,Yes,Electronic check,92.54,594.97,No
CUST-101304,Male,0,Yes,Yes,31,One year,No,Credit card (automatic),79.0,2220.04,No
CUST-101305,Female,0,Yes,No,43,One year,Yes,Bank transfer (automatic),96.99,3941.29,No
CUST-101306,Female,0,Yes,No,63,One year,No,Bank transfer (automatic),46.29,2888.62,No
CUST-101307,Male,0,Yes,Yes,7,One year,No,Electronic check,31.22,234.96,No
CUST-101308,Male,0,Yes,No,52,Two year,No,Credit card (automatic),117.49,5683.26,Yes
CUST-101309,Male,0,Yes,Yes,23,Month-to-month,Yes,Bank transfer (automatic),72.12,1511.66,No
CUST-101310,Male,0,Yes,Yes,20,Two year,No,Bank transfer (automatic),96.5,1833.31,No
CUST-101311,Male,1,Yes,Yes,34,One year,Yes,Bank transfer (automatic),70.74,2523.25,No
CUST-101312,Female,1,No,Yes,70,Two year,Yes,Mailed check,84.46,6068.65,No
CUST-101313,Male,0,Yes,Yes,9,Month-to-month,No,Bank transfer (automatic),110.8,1045.56,No
CUST-101314,Male,0,No,No,30,Month-to-month,Yes,Bank transfer (automatic),51.25,1390.17,Yes
CUST-101315,Female,1,No,No,17,One year,Yes,Credit card (automatic),59.39,953.43,No
CUST-101316,Male,0,No,Yes,33,Month-to-month,Yes,Bank transfer (automatic),28.82,971.86,Yes
CUST-101317,Female,0,No,No,23,Two year,Yes,Bank transfer (automatic),101.58,2386.02,No
CUST-101318,Male,1,No,No,66,Month-to-month,No,Credit card (automatic),74.56,4871.79,No
CUST-101319,Male,1,Yes,No,61,Two year,Yes,Credit card (automatic),94.66,6139.97,No
CUST-101320,Male,0,No,Yes,16,Month-to-month,No,Mailed check,76.11,1312.37,No
CUST-101321,Male,0,Yes,Yes,62,One year,No,Bank transfer (automatic),85.59,5292.82,No
CUST-101322,Female,0,No,No,53,Two year,No,Bank transfer (automatic),93.61,4707.53,No
CUST-101323,Male,0,Yes,Yes,41,One year,No,Credit card (automatic),36.91,1497.78,No
CUST-101324,Female,0,Yes,Yes,8,Month-to-month,No,Electronic check,118.61,1014.15,Yes
CUST-101325,Female,0,Yes,Yes,15,Month-to-month,Yes,Bank transfer (automatic),108.6,1682.56,No
CUST-101326,Male,1,No,Yes,38,Two year,Yes,Electronic check,63.48,2639.11,No
CUST-101327,Female,1,Yes,Yes,4,Month-to-month,No,Electronic check,78.58,309.91,Yes
CUST-101328,Female,0,Yes,Yes,20,Two year,Yes,Mailed check,62.08,1275.36,No
CUST-101329,Female,0,No,Yes,5,Month-to-month,Yes,Credit card (automatic),20.61,93.36,Yes
CUST-101330,Male,0,No,No,2,Month-to-month,Yes,Electronic check,81.67,179.56,No
CUST-101331,Male,0,No,Yes,63,One year,No,Mailed check,114.74,7754.81,Yes
CUST-101332,Female,1,Yes,Yes,24,One year,Yes,Mailed check,29.83,694.54,No
CUST-101333,Female,0,Yes,Yes,15,Month-to-month,Yes,Mailed check,30.72,442.13,Yes
CUST-101334,Male,0,Yes,No,3,Month-to-month,No,Credit card (automatic),113.35,361.29,Yes
CUST-101335,Female,0,Yes,Yes,48,One year,No,Credit card (automatic),116.25,5385.47,Yes
CUST-101336,Female,0,No,Yes,46,Two year,No,Credit card (automatic),21.81,1052.79,No
CUST-101337,Female,0,Yes,No,21,One year,No,Mailed check,54.02,1100.38,No
CUST-101338,Female,0,Yes,No,48,Month-to-month,No,Credit card (automatic),111.57,5263.89,No
CUST-101339,Female,0,No,Yes,61,Two year,Yes,Electronic check,73.85,4286.4,No
CUST-101340,Female,0,Yes,Yes,62,Two year,Yes,Electronic check,114.06,7011.15,Yes
CUST-101341,Male,1,No,Yes,51,One year,No,Mailed check,54.05,2745.09,Yes
CUST-101342,Male,0,No,No,58,Two year,No,Mailed check,87.06,4781.28,No
CUST-101343,Male,0,No,Yes,54,Two year,Yes,Electronic check,27.15,1375.4,No
CUST-101344,Female,0,Yes,Yes,30,Month-to-month,No,Bank transfer (automatic),68.21,2104.13,No
CUST-101345,Male,0,Yes,No,14,One year,Yes,Electronic check,103.47,1534.45,No
CUST-101346,Female,0,Yes,Yes,59,Two year,No,Mailed check,114.88,6127.11,No
CUST-101347,Female,0,Yes,No,9,Month-to-month,Yes,Mailed check,104.46,984.34,No
CUST-101348,Male,0,Yes,No,3,One year,Yes,Mailed check,23.61,74.02,No
CUST-101349,Male,0,No,Yes,37,One year,Yes,Bank transfer (automatic),110.69,3782.16,Yes
CUST-101350,Female,0,No,No,31,Month-to-month,No,Electronic check,46.62,1553.52,No
CUST-101351,Male,0,No,No,32,Month-to-month,No,Bank transfer (automatic),106.68,3121.84,No
CUST-101352,Male,0,Yes,No,8,Month-to-month,Yes,Credit card (automatic),77.65,592.04,No
CUST-101353,Female,1,Yes,Yes,4,Month-to-month,No,Credit card (automatic),68.49,285.85,Yes
CUST-101354,Female,0,No,Yes,50,Two year,No,Bank transfer (automatic),52.79,2737.12,No
CUST-101355,Male,0,Yes,Yes,16,One year,Yes,Mailed check,87.9,1531.01,No
CUST-101356,Female,0,No,No,64,Two year,Yes,Mailed check,92.94,5507.23,No
CUST-101357,Male,0,Yes,No,51,Two year,Yes,Credit card (automatic),79.26,3638.3,No
CUST-101358,Male,0,Yes,Yes,32,Two year,Yes,Bank transfer (automatic),65.04,2053.82,No
CUST-101359,Female,0,Yes,No,63,Two year,Yes,Bank transfer (automatic),59.2,3366.46,No
CUST-101360,Female,0,No,Yes,22,One year,Yes,Mailed check,50.59,1169.62,No
CUST-101361,Male,0,No,No,25,One year,Yes,Credit card (automatic),112.53,3035.29,No
CUST-101362,Female,0,Yes,No,10,Month-to-month,Yes,Electronic check,48.54,529.63,No
CUST-101363,Male,1,No,Yes,61,One year,Yes,Mailed check,117.38,7241.21,No
CUST-101364,Female,0,No,Yes,49,Two year,Yes,Mailed check,40.34,2087.47,No
CUST-101365,Female,0,No,No,10,Month-to-month,Yes,Bank transfer (automatic),104.13,1024.86,Yes
CUST-101366,Male,0,Yes,No,12,Month-to-month,Yes,Electronic check,76.04,909.8,No
CUST-101367,Female,0,Yes,Yes,33,One year,Yes,Credit card (automatic),24.88,853.38,No
CUST-101368,Male,0,No,No,56,Month-to-month,No,Mailed check,35.56,1951.48,No
CUST-101369,Female,1,No,No,66,One year,No,Credit card (automatic),62.13,4402.87,No
CUST-101370,Male,0,Yes,Yes,65,Two year,No,Credit card (automatic),38.98,2649.47,No
CUST-101371,Male,0,No,Yes,16,Month-to-month,No,Credit card (automatic),34.84,538.35,No
CUST-101372,Female,0,Yes,Yes,39,Two year,Yes,Mailed check,73.52,3022.8,No
CUST-101373,Male,0,Yes,Yes,32,One year,No,Electronic check,61.83,2067.54,No
CUST-101374,Female,0,Yes,Yes,69,Two year,Yes,Credit card (automatic),33.97,2395.22,No
CUST-101375,Male,0,No,Yes,12,Two year,Yes,Mailed check,33.58,383.62,No
CUST-101376,Male,0,Yes,Yes,41,Two year,Yes,Bank transfer (automatic),87.49,3619.95,No
CUST-101377,Male,0,Yes,Yes,55,Two year,No,Credit card (automatic),101.12,5158.75,No
CUST-101378,Female,0,Yes,Yes,35,One year,Yes,Credit card (automatic),54.0,1933.02,No
CUST-101379,Female,0,No,No,16,One year,No,Mailed check,39.77,590.15,No
CUST-101380,Male,0,Yes,Yes,51,One year,No,Electronic check,61.02,3297.26,No
CUST-101381,Female,0,No,No,37,One year,No,Credit card (automatic),104.31,3667.46,No
CUST-101382,Female,0,Yes,Yes,25,Month-to-month,No,Bank transfer (automatic),66.18,1691.08,Yes
CUST-101383,Male,0,No,Yes,54,One year,No,Mailed check,106.31,6094.18,No
CUST-101384,Male,1,No,Yes,34,Month-to-month,Yes,Credit card (automatic),27.87,950.9,Yes
CUST-101385,Male,0,Yes,No,45,One year,Yes,Mailed check,81.6,4002.39,No
CUST-101386,Female,0,No,Yes,13,Two year,No,Bank transfer (automatic),74.36,1051.79,No
CUST-101387,Male,0,No,No,44,Two year,Yes,Electronic check,69.33,3110.5,No
CUST-101388,Male,0,Yes,Yes,14,Month-to-month,No,Electronic check,78.08,1035.44,No
CUST-101389,Female,0,No,Yes,9,Month-to-month,No,Mailed check,47.2,405.37,No
CUST-101390,Male,1,No,No,48,One year,Yes,Bank transfer (automatic),48.96,2189.33,No
CUST-101391,Female,0,Yes,Yes,11,One year,Yes,Mailed check,77.11,858.31,No
CUST-101392,Male,0,Yes,Yes,31,Two year,No,Bank transfer (automatic),22.56,745.43,No
CUST-101393,Female,1,Yes,Yes,13,Month-to-month,Yes,Electronic check,24.65,292.9,No
CUST-101394,Male,0,Yes,Yes,37,Two year,No,Electronic check,82.2,2791.15,No
CUST-101395,Male,0,No,Yes,65,Month-to-month,No,Credit card (automatic),111.52,6645.0,Yes
CUST-101396,Male,1,Yes,Yes,56,One year,Yes,Credit card (automatic),100.29,6149.17,No
CUST-101397,Female,1,Yes,No,9,One year,No,Bank transfer (automatic),73.77,602.49,No
CUST-101398,Female,0,No,No,42,Two year,No,Electronic check,51.51,2002.64,No
CUST-101399,Male,0,Yes,No,42,Two year,Yes,Mailed check,92.1,3983.36,No
CUST-101400,Male,0,No,No,14,Two year,Yes,Mailed check,71.68,907.36,Yes
CUST-101401,Female,0,Yes,No,33,Month-to-month,Yes,Electronic check,21.41,752.36,No
CUST-101402,Male,0,Yes,Yes,48,One year,No,Electronic check,33.69,1519.23,No
CUST-101403,Male,0,No,No,23,Two year,Yes,Electronic check,82.4,1743.16,No
CUST-101404,Male,1,Yes,Yes,31,Month-to-month,No,Mailed check,57.84,1898.0,No
CUST-101405,Female,1,Yes,Yes,2,Month-to-month,No,Mailed check,46.23,97.97,No
CUST-101406,Female,0,No,No,14,One year,No,Mailed check,67.5,858.71,No
CUST-101407,Male,0,No,No,27,One year,Yes,Bank transfer (automatic),104.91,3113.34,No
CUST-101408,Female,0,Yes,Yes,63,Two year,No,Electronic check,80.44,4930.03,Yes
CUST-101409,Male,0,No,No,14,One year,Yes,Electronic check,115.57,1658.01,No
CUST-101410,Female,0,Yes,Yes,70,Month-to-month,Yes,Credit card (automatic),70.11,5326.77,No
CUST-101411,Male,0,No,No,24,Two year,No,Bank transfer (automatic),59.4,1543.06,Yes
CUST-101412,Male,0,No,No,18,Month-to-month,Yes,Bank transfer (automatic),60.52,1035.27,No
CUST-101413,Female,0,Yes,Yes,59,Two year,Yes,Mailed check,77.81,4775.62,No
CUST-101414,Male,0,No,Yes,50,Two year,Yes,Bank transfer (automatic),32.55,1742.01,No
CUST-101415,Male,0,No,Yes,54,Two year,No,Mailed check,34.94,1729.24,No
CUST-101416,Female,1,No,Yes,47,Two year,Yes,Bank transfer (automatic),42.83,1819.69,No
CUST-101417,Female,0,No,Yes,17,One year,Yes,Mailed check,109.95,1852.69,No
CUST-101418,Male,0,No,No,52,Two year,Yes,Mailed check,103.64,5463.73,No
CUST-101419,Female,0,No,Yes,64,Two year,No,Credit card (automatic),70.26,4803.63,No
CUST-101420,Female,0,Yes,Yes,46,Two year,Yes,Mailed check,57.14,2471.08,No
CUST-101421,Female,1,No,Yes,31,Month-to-month,No,Bank transfer (automatic),84.96,2707.35,Yes
CUST-101422,Male,0,Yes,Yes,1,Month-to-month,No,Mailed check,84.73,83.04,No
CUST-101423,Female,1,Yes,Yes,56,Two year,Yes,Electronic check,70.22,3651.05,No
CUST-101424,Male,0,No,No,37,Two year,No,Credit card (automatic),40.74,1645.09,No
CUST-101425,Female,0,Yes,No,39,Two year,Yes,Bank transfer (automatic),30.01,1236.92,No
CUST-101426,Male,0,No,No,5,Month-to-month,No,Electronic check,75.46,382.33,Yes
CUST-101427,Male,0,No,No,12,Month-to-month,No,Mailed check,88.59,1098.21,Yes
CUST-101428,Female,0,No,Yes,35,One year,No,Electronic check,32.36,1193.68,No
CUST-101429,Male,0,Yes,Yes,24,Month-to-month,No,Bank transfer (automatic),76.22,1770.93,No
CUST-101430,Male,0,Yes,Yes,51,Two year,Yes,Electronic check,24.96,1396.13,No
CUST-101431,Female,0,Yes,No,54,One year,No,Electronic check,30.4,1791.95,No
CUST-101432,Female,1,No,Yes,32,One year,Yes,Electronic check,20.39,696.15,Yes
CUST-101433,Male,0,Yes,Yes,32,Two year,No,Credit card (automatic),63.51,2156.8,No
CUST-101434,Female,1,Yes,No,54,Two year,Yes,Mailed check,88.89,4518.39,No
CUST-101435,Female,1,Yes,Yes,72,Two year,Yes,Electronic check,30.88,2097.55,No
CUST-101436,Male,0,Yes,Yes,1,Month-to-month,Yes,Credit card (automatic),73.21,66.81,No
CUST-101437,Male,0,Yes,Yes,20,One year,No,Bank transfer (automatic),53.92,1163.36,No
CUST-101438,Male,0,No,No,35,One year,Yes,Electronic check,68.53,2509.12,No
CUST-101439,Female,0,No,No,54,Two year,Yes,Electronic check,40.83,2355.57,Yes
CUST-101440,Male,0,No,Yes,51,Two year,Yes,Mailed check,79.1,4169.53,No
CUST-101441,Female,0,No,Yes,53,Two year,No,Mailed check,20.07,965.08,No
CUST-101442,Male,0,Yes,Yes,35,Month-to-month,No,Credit card (automatic),116.6,3834.63,Yes
CUST-101443,Male,0,No,Yes,45,Two year,Yes,Credit card (automatic),59.65,2867.3,No
CUST-101444,Male,0,Yes,Yes,5,Month-to-month,Yes,Electronic check,96.78,513.02,No
CUST-101445,Male,0,Yes,No,16,One year,No,Electronic check,96.12,1414.5,No
CUST-101446,Female,0,No,Yes,72,Two year,No,Electronic check,43.64,3189.86,No
CUST-101447,Female,0,No,No,58,Two year,No,Credit card (automatic),76.32,4612.9,No
CUST-101448,Female,0,Yes,No,9,Month-to-month,Yes,Credit card (automatic),73.18,593.07,No
CUST-101449,Female,0,No,No,64,Two year,No,Bank transfer (automatic),59.0,4122.35,No
CUST-101450,Female,1,Yes,Yes,29,Month-to-month,No,Credit card (automatic),47.2,1394.41,Yes
CUST-101451,Male,0,No,Yes,31,Month-to-month,Yes,Credit card (automatic),40.28,1131.2,No
CUST-101452,Male,0,Yes,Yes,15,One year,No,Mailed check,78.97,1169.9,No
CUST-101453,Female,1,Yes,Yes,33,One year,Yes,Mailed check,117.11,3801.79,No
CUST-101454,Female,0,Yes,No,56,One year,Yes,Mailed check,117.94,6766.63,No
CUST-101455,Male,0,Yes,No,16,Month-to-month,Yes,Electronic check,38.6,605.78,No
CUST-101456,Female,0,No,Yes,30,Two year,Yes,Mailed check,105.84,2991.43,No
CUST-101457,Female,1,No,Yes,42,One year,Yes,Mailed check,45.49,1840.95,No
CUST-101458,Male,0,No,No,21,One year,Yes,Electronic check,28.93,604.97,No
CUST-101459,Female,0,Yes,No,32,Month-to-month,Yes,Electronic check,23.35,798.26,No
CUST-101460,Female,0,Yes,Yes,67,One year,Yes,Electronic check,104.41,6883.17,No
CUST-101461,Female,0,Yes,No,67,One year,Yes,Bank transfer (automatic),93.61,6757.23,No
CUST-101462,Female,0,No,Yes,5,Month-to-month,Yes,Bank transfer (automatic),119.87,614.3,No
CUST-101463,Female,0,Yes,No,61,Two year,Yes,Mailed check,79.5,4798.87,Yes
CUST-101464,Female,0,Yes,No,12,One year,Yes,Credit card (automatic),113.32,1462.33,No
CUST-101465,Male,0,No,No,51,Two year,Yes,Credit card (automatic),51.93,2704.84,No
CUST-101466,Female,0,No,Yes,29,Two year,Yes,Credit card (automatic),93.05,2724.73,Yes
CUST-101467,Female,0,Yes,Yes,11,One year,No,Credit card (automatic),81.02,824.75,No
CUST-101468,Female,0,Yes,Yes,38,Two year,Yes,Electronic check,84.6,3297.03,No
CUST-101469,Female,0,Yes,No,18,Two year,No,Credit card (automatic),25.78,465.81,Yes
CUST-101470,Male,0,Yes,No,72,Month-to-month,No,Bank transfer (automatic),114.13,8432.23,Yes
CUST-101471,Female,0,No,No,8,Month-to-month,Yes,Mailed check,96.65,701.66,Yes
CUST-101472,Male,0,No,Yes,67,Two year,Yes,Electronic check,110.3,7025.33,No
CUST-101473,Female,1,No,No,42,Two year,No,Electronic check,90.22,3974.29,Yes
CUST-101474,Male,0,No,No,9,Month-to-month,No,Credit card (automatic),47.5,457.02,No
CUST-101475,Female,0,Yes,Yes,49,Two year,No,Mailed check,49.81,2481.08,No
CUST-101476,Female,0,Yes,Yes,65,Two year,Yes,Mailed check,45.42,2935.79,No
